fecha,positividad_bac,positividad_no_bac,codigo_provincia,provincia
2020-08-08,,0.0,52,Isla de Pascua
2020-08-10,,0.0,52,Isla de Pascua
2020-08-11,0.0,0.0,52,Isla de Pascua
2020-08-14,0.0,0.0,52,Isla de Pascua
2020-08-19,0.0,0.0,52,Isla de Pascua
2020-08-21,0.0,0.0,52,Isla de Pascua
2020-08-22,0.0,0.0,52,Isla de Pascua
2020-08-24,0.0,0.0,52,Isla de Pascua
2020-08-26,0.0,0.0,52,Isla de Pascua
2020-08-27,0.0,0.0,52,Isla de Pascua
2020-08-29,0.0,0.0,52,Isla de Pascua
2020-08-31,0.0,0.0,52,Isla de Pascua
2020-09-01,0.0,0.0,52,Isla de Pascua
2020-09-04,0.07692307692307693,0.0,52,Isla de Pascua
2020-09-05,0.00823045267489712,0.0,52,Isla de Pascua
2020-09-07,0.008298755186721992,0.0,52,Isla de Pascua
2020-09-09,0.008547008547008548,0.0,52,Isla de Pascua
2020-09-10,0.00851063829787234,0.0,52,Isla de Pascua
2020-09-11,0.00423728813559322,0.0,52,Isla de Pascua
2020-09-12,0.04938271604938271,0.0,52,Isla de Pascua
2020-09-13,0.028985507246376812,0.0,52,Isla de Pascua
2020-09-14,0.01646090534979424,0.0,52,Isla de Pascua
2020-09-16,0.01639344262295082,0.0,52,Isla de Pascua
2020-09-19,0.0,0.0,52,Isla de Pascua
2020-09-21,0.0,0.0,52,Isla de Pascua
2020-09-23,0.0,0.0,52,Isla de Pascua
2020-09-24,0.0,0.0,52,Isla de Pascua
2020-09-25,0.0,0.0,52,Isla de Pascua
2020-09-26,0.0,0.0,52,Isla de Pascua
2020-09-28,0.0,0.0,52,Isla de Pascua
2020-09-30,0.0,0.0,52,Isla de Pascua
2020-10-03,0.0,0.0,52,Isla de Pascua
2020-10-04,0.0,0.0,52,Isla de Pascua
2020-10-05,0.0,0.0,52,Isla de Pascua
2020-10-06,0.0,0.0,52,Isla de Pascua
2020-10-09,0.0,0.0,52,Isla de Pascua
2020-10-13,,0.0,52,Isla de Pascua
2020-10-14,0.0,0.0,52,Isla de Pascua
2020-10-20,0.0,0.0,52,Isla de Pascua
2020-10-21,0.0,0.0,52,Isla de Pascua
2020-10-22,0.0,0.0,52,Isla de Pascua
2020-10-23,0.0,0.0,52,Isla de Pascua
2020-10-26,0.0,0.0,52,Isla de Pascua
2020-10-30,,0.0,52,Isla de Pascua
2020-11-02,0.0,0.0,52,Isla de Pascua
2020-11-05,0.0,0.0,52,Isla de Pascua
2020-11-07,0.0,0.0,52,Isla de Pascua
2020-11-08,0.0,0.0,52,Isla de Pascua
2020-11-09,0.0,0.0,52,Isla de Pascua
2020-11-11,0.0,0.0,52,Isla de Pascua
2020-11-12,0.0,0.0,52,Isla de Pascua
2020-11-19,0.0,,52,Isla de Pascua
2020-11-20,0.0,0.0,52,Isla de Pascua
2020-11-23,0.0,0.0,52,Isla de Pascua
2020-11-25,0.0,0.0,52,Isla de Pascua
2020-11-26,0.0,0.0,52,Isla de Pascua
2020-11-27,0.0,0.0,52,Isla de Pascua
2020-11-30,0.0,0.0,52,Isla de Pascua
2020-12-02,0.0,0.0,52,Isla de Pascua
2020-12-04,0.0,0.0,52,Isla de Pascua
2020-12-07,0.0,0.0,52,Isla de Pascua
2020-12-08,0.0,0.0,52,Isla de Pascua
2020-12-09,0.0047169811320754715,0.0,52,Isla de Pascua
2020-12-10,0.0037735849056603774,0.0,52,Isla de Pascua
2020-12-11,0.0037735849056603774,0.0,52,Isla de Pascua
2020-12-13,0.0037735849056603774,0.0,52,Isla de Pascua
2020-12-14,0.0038461538461538464,0.0,52,Isla de Pascua
2020-12-15,0.00625,0.0,52,Isla de Pascua
2020-12-17,0.0,0.0,52,Isla de Pascua
2020-12-21,0.0,0.0,52,Isla de Pascua
2020-12-22,0.0,0.0,52,Isla de Pascua
2020-12-23,0.0,0.0,52,Isla de Pascua
2020-12-24,0.0,0.0,52,Isla de Pascua
2020-12-31,0.0,,52,Isla de Pascua
2020-07-01,0.0,0.24124513618677043,53,Los Andes
2020-07-02,0.0,0.23583180987202926,53,Los Andes
2020-07-03,0.0,0.24953445065176907,53,Los Andes
2020-07-04,0.11764705882352941,0.2490566037735849,53,Los Andes
2020-07-05,0.3333333333333333,0.24887892376681614,53,Los Andes
2020-07-06,0.2222222222222222,0.25783132530120484,53,Los Andes
2020-07-07,0.23076923076923078,0.24733475479744135,53,Los Andes
2020-07-08,0.23076923076923078,0.22129436325678498,53,Los Andes
2020-07-09,0.18518518518518517,0.2231578947368421,53,Los Andes
2020-07-10,0.14285714285714285,0.20240480961923848,53,Los Andes
2020-07-11,0.0967741935483871,0.22310756972111553,53,Los Andes
2020-07-12,0.0967741935483871,0.22011385199240988,53,Los Andes
2020-07-13,0.10714285714285714,0.21073558648111332,53,Los Andes
2020-07-14,0.07692307692307693,0.21157684630738524,53,Los Andes
2020-07-15,0.09375,0.21544715447154472,53,Los Andes
2020-07-16,0.02857142857142857,0.20204081632653062,53,Los Andes
2020-07-17,0.027777777777777776,0.20766129032258066,53,Los Andes
2020-07-18,0.03389830508474576,0.20204081632653062,53,Los Andes
2020-07-19,0.05,0.18995633187772926,53,Los Andes
2020-07-20,0.06060606060606061,0.188715953307393,53,Los Andes
2020-07-21,0.09722222222222222,0.1724137931034483,53,Los Andes
2020-07-22,0.09859154929577464,0.18446601941747573,53,Los Andes
2020-07-23,0.16,0.18379446640316205,53,Los Andes
2020-07-24,0.1368421052631579,0.16973415132924335,53,Los Andes
2020-07-25,0.16091954022988506,0.15778688524590165,53,Los Andes
2020-07-26,0.16129032258064516,0.1643002028397566,53,Los Andes
2020-07-27,0.15555555555555556,0.15681818181818183,53,Los Andes
2020-07-28,0.07534246575342465,0.1451990632318501,53,Los Andes
2020-07-29,0.06802721088435375,0.1278772378516624,53,Los Andes
2020-07-30,0.024390243902439025,0.14698795180722893,53,Los Andes
2020-07-31,0.02,0.13452914798206278,53,Los Andes
2020-08-01,0.009584664536741214,0.11888111888111888,53,Los Andes
2020-08-02,0.004366812227074236,0.10398230088495575,53,Los Andes
2020-08-03,0.004273504273504274,0.10514541387024609,53,Los Andes
2020-08-04,0.004210526315789474,0.10955710955710955,53,Los Andes
2020-08-05,0.0074487895716946,0.10955710955710955,53,Los Andes
2020-08-06,0.008547008547008548,0.07598039215686274,53,Los Andes
2020-08-07,0.006546644844517185,0.07894736842105263,53,Los Andes
2020-08-08,0.007614213197969543,0.08375634517766498,53,Los Andes
2020-08-09,0.006493506493506494,0.08115183246073299,53,Los Andes
2020-08-10,0.006426735218508998,0.0783289817232376,53,Los Andes
2020-08-11,0.007194244604316547,0.07837837837837838,53,Los Andes
2020-08-12,0.0056625141562853904,0.06435643564356436,53,Los Andes
2020-08-13,0.004866180048661801,0.06845965770171149,53,Los Andes
2020-08-14,0.0061162079510703364,0.06701030927835051,53,Los Andes
2020-08-15,0.006586169045005488,0.06571428571428571,53,Los Andes
2020-08-16,0.008149010477299184,0.06542056074766354,53,Los Andes
2020-08-17,0.0075107296137339056,0.04843304843304843,53,Los Andes
2020-08-18,0.007900677200902935,0.043731778425655975,53,Los Andes
2020-08-19,0.00631578947368421,0.04559270516717325,53,Los Andes
2020-08-20,0.005870841487279843,0.040625,53,Los Andes
2020-08-21,0.004123711340206186,0.02601156069364162,53,Los Andes
2020-08-22,0.003015075376884422,0.0273972602739726,53,Los Andes
2020-08-23,0.0029182879377431907,0.028132992327365727,53,Los Andes
2020-08-24,0.004036326942482341,0.037940379403794036,53,Los Andes
2020-08-25,0.003898635477582846,0.05420054200542006,53,Los Andes
2020-08-26,0.005988023952095809,0.05420054200542006,53,Los Andes
2020-08-27,0.0078125,0.07049608355091384,53,Los Andes
2020-08-28,0.009861932938856016,0.07837837837837838,53,Los Andes
2020-08-29,0.010101010101010102,0.07541899441340782,53,Los Andes
2020-08-30,0.01166489925768823,0.06914893617021277,53,Los Andes
2020-08-31,0.01120162932790224,0.06824146981627296,53,Los Andes
2020-09-01,0.010607521697203472,0.05263157894736842,53,Los Andes
2020-09-02,0.009871668311944718,0.06067961165048544,53,Los Andes
2020-09-03,0.01167728237791932,0.07177033492822966,53,Los Andes
2020-09-04,0.014736842105263158,0.06682577565632458,53,Los Andes
2020-09-05,0.01267962806424345,0.0782608695652174,53,Los Andes
2020-09-06,0.012999071494893221,0.08314087759815242,53,Los Andes
2020-09-07,0.012682926829268294,0.08196721311475409,53,Los Andes
2020-09-08,0.014418125643666324,0.08482142857142858,53,Los Andes
2020-09-09,0.015856236786469344,0.08893709327548807,53,Los Andes
2020-09-10,0.014625228519195612,0.062360801781737196,53,Los Andes
2020-09-11,0.012048192771084338,0.0746606334841629,53,Los Andes
2020-09-12,0.014462809917355372,0.07142857142857142,53,Los Andes
2020-09-13,0.012307692307692308,0.07456140350877193,53,Los Andes
2020-09-14,0.013626834381551363,0.07158836689038031,53,Los Andes
2020-09-15,0.01417004048582996,0.06911447084233262,53,Los Andes
2020-09-16,0.011669658886894075,0.06326530612244897,53,Los Andes
2020-09-17,0.011732851985559567,0.06627680311890838,53,Los Andes
2020-09-18,0.01446480231436837,0.0625,53,Los Andes
2020-09-19,0.015712682379349047,0.06223175965665236,53,Los Andes
2020-09-20,0.0166270783847981,0.05825242718446602,53,Los Andes
2020-09-21,0.016666666666666666,0.07228915662650602,53,Los Andes
2020-09-22,0.01375,0.07125307125307126,53,Los Andes
2020-09-23,0.01639344262295082,0.0855614973262032,53,Los Andes
2020-09-24,0.01238390092879257,0.08352668213457076,53,Los Andes
2020-09-25,0.008915304606240713,0.0796812749003984,53,Los Andes
2020-09-26,0.012048192771084338,0.07543859649122807,53,Los Andes
2020-09-27,0.014687882496940025,0.09090909090909091,53,Los Andes
2020-09-28,0.01279317697228145,0.08112094395280237,53,Los Andes
2020-09-29,0.01264591439688716,0.08664772727272728,53,Los Andes
2020-09-30,0.013559322033898305,0.08567415730337079,53,Los Andes
2020-10-01,0.016101694915254237,0.09861325115562404,53,Los Andes
2020-10-02,0.015625,0.11164274322169059,53,Los Andes
2020-10-03,0.01320901320901321,0.112,53,Los Andes
2020-10-04,0.011961722488038277,0.10207336523125997,53,Los Andes
2020-10-05,0.012302284710017574,0.11418685121107267,53,Los Andes
2020-10-06,0.013761467889908258,0.10452961672473868,53,Los Andes
2020-10-07,0.0121580547112462,0.0910569105691057,53,Los Andes
2020-10-08,0.009533898305084746,0.08279220779220779,53,Los Andes
2020-10-09,0.008032128514056224,0.07627118644067797,53,Los Andes
2020-10-10,0.00646551724137931,0.07011686143572621,53,Los Andes
2020-10-11,0.006198347107438017,0.059027777777777776,53,Los Andes
2020-10-12,0.006103763987792472,0.05172413793103448,53,Los Andes
2020-10-13,0.004618937644341801,0.05904059040590406,53,Los Andes
2020-10-14,0.004540295119182747,0.058333333333333334,53,Los Andes
2020-10-15,0.004602991944764097,0.06288032454361055,53,Los Andes
2020-10-16,0.006476683937823834,0.06060606060606061,53,Los Andes
2020-10-17,0.00984009840098401,0.06561085972850679,53,Los Andes
2020-10-18,0.009501187648456057,0.0718954248366013,53,Los Andes
2020-10-19,0.010238907849829351,0.07658643326039387,53,Los Andes
2020-10-20,0.0102880658436214,0.06719367588932806,53,Los Andes
2020-10-21,0.010341261633919338,0.06860706860706861,53,Los Andes
2020-10-22,0.011594202898550725,0.058695652173913045,53,Los Andes
2020-10-23,0.009417808219178082,0.055674518201284794,53,Los Andes
2020-10-24,0.007901668129938543,0.0507399577167019,53,Los Andes
2020-10-25,0.00862895493767977,0.04318181818181818,53,Los Andes
2020-10-26,0.008695652173913044,0.03546099290780142,53,Los Andes
2020-10-27,0.007547169811320755,0.031862745098039214,53,Los Andes
2020-10-28,0.0069504778453518675,0.02588235294117647,53,Los Andes
2020-10-29,0.004780114722753346,0.024691358024691357,53,Los Andes
2020-10-30,0.0040609137055837565,0.014962593516209476,53,Los Andes
2020-10-31,0.006030150753768844,0.018134715025906734,53,Los Andes
2020-11-01,0.005917159763313609,0.021164021164021163,53,Los Andes
2020-11-02,0.005076142131979695,0.02077922077922078,53,Los Andes
2020-11-03,0.007960199004975124,0.03125,53,Los Andes
2020-11-04,0.010649627263045794,0.03234501347708895,53,Los Andes
2020-11-05,0.011904761904761904,0.03674540682414698,53,Los Andes
2020-11-06,0.014412416851441241,0.04461942257217848,53,Los Andes
2020-11-07,0.01126126126126126,0.045,53,Los Andes
2020-11-08,0.010285714285714285,0.04404145077720207,53,Los Andes
2020-11-09,0.009814612868047983,0.050505050505050504,53,Los Andes
2020-11-10,0.014332965821389196,0.043596730245231606,53,Los Andes
2020-11-11,0.011802575107296138,0.04607046070460705,53,Los Andes
2020-11-12,0.014557670772676373,0.04395604395604396,53,Los Andes
2020-11-13,0.012861736334405145,0.040697674418604654,53,Los Andes
2020-11-14,0.013100436681222707,0.040372670807453416,53,Los Andes
2020-11-15,0.013043478260869565,0.036312849162011177,53,Los Andes
2020-11-16,0.013513513513513514,0.026392961876832845,53,Los Andes
2020-11-17,0.005387931034482759,0.02702702702702703,53,Los Andes
2020-11-18,0.004842615012106538,0.021447721179624665,53,Los Andes
2020-11-19,0.0012091898428053204,0.0160857908847185,53,Los Andes
2020-11-20,0.0012165450121654502,0.014285714285714285,53,Los Andes
2020-11-21,0.0025157232704402514,0.011428571428571429,53,Los Andes
2020-11-22,0.003667481662591687,0.015384615384615385,53,Los Andes
2020-11-23,0.0036452004860267314,0.016339869281045753,53,Los Andes
2020-11-24,0.003663003663003663,0.026755852842809364,53,Los Andes
2020-11-25,0.0032258064516129032,0.027210884353741496,53,Los Andes
2020-11-26,0.004291845493562232,0.030405405405405407,53,Los Andes
2020-11-27,0.004145077720207254,0.03273809523809524,53,Los Andes
2020-11-28,0.0029211295034079843,0.035398230088495575,53,Los Andes
2020-11-29,0.0029498525073746312,0.03333333333333333,53,Los Andes
2020-11-30,0.0039100684261974585,0.032171581769437,53,Los Andes
2020-12-01,0.003780718336483932,0.02617801047120419,53,Los Andes
2020-12-02,0.0057361376673040155,0.0327455919395466,53,Los Andes
2020-12-03,0.003798670465337132,0.034912718204488775,53,Los Andes
2020-12-04,0.006965174129353234,0.044009779951100246,53,Los Andes
2020-12-05,0.007850834151128557,0.04275534441805225,53,Los Andes
2020-12-06,0.00684931506849315,0.04265402843601896,53,Los Andes
2020-12-07,0.005888125613346418,0.043478260869565216,53,Los Andes
2020-12-08,0.006615214994487321,0.04534005037783375,53,Los Andes
2020-12-09,0.006218905472636816,0.04785894206549118,53,Los Andes
2020-12-10,0.008706467661691543,0.04945054945054945,53,Los Andes
2020-12-11,0.004807692307692308,0.03768115942028986,53,Los Andes
2020-12-12,0.0059665871121718375,0.03305785123966942,53,Los Andes
2020-12-13,0.007760532150776054,0.0316622691292876,53,Los Andes
2020-12-14,0.008583690987124463,0.03125,53,Los Andes
2020-12-15,0.012207527975584944,0.04387990762124711,53,Los Andes
2020-12-16,0.014611872146118721,0.050119331742243436,53,Los Andes
2020-12-17,0.012345679012345678,0.044585987261146494,53,Los Andes
2020-12-18,0.012798634812286689,0.04791666666666667,53,Los Andes
2020-12-19,0.011570247933884297,0.05077262693156733,53,Los Andes
2020-12-20,0.01102629346904156,0.05530973451327434,53,Los Andes
2020-12-21,0.011705685618729096,0.059496567505720827,53,Los Andes
2020-12-22,0.009777777777777778,0.04926108374384237,53,Los Andes
2020-12-23,0.006340579710144928,0.056179775280898875,53,Los Andes
2020-12-24,0.008849557522123894,0.07434052757793765,53,Los Andes
2020-12-25,0.008645533141210375,0.07494145199063232,53,Los Andes
2020-12-26,0.010285714285714285,0.08644859813084112,53,Los Andes
2020-12-27,0.010273972602739725,0.08620689655172414,53,Los Andes
2020-12-28,0.007990867579908675,0.07674418604651163,53,Los Andes
2020-12-29,0.007751937984496124,0.08172043010752689,53,Los Andes
2020-12-30,0.00644468313641246,0.08149779735682819,53,Los Andes
2020-12-31,0.005753739930955121,0.08478260869565217,53,Los Andes
2021-01-01,0.012512030798845043,0.10307017543859649,53,Los Andes
2021-01-02,0.01282051282051282,0.0990990990990991,53,Los Andes
2020-07-01,,0.3557692307692308,54,Petorca
2020-07-02,,0.34615384615384615,54,Petorca
2020-07-03,,0.3459915611814346,54,Petorca
2020-07-04,,0.32558139534883723,54,Petorca
2020-07-05,0.0,0.3187250996015936,54,Petorca
2020-07-06,0.0,0.3333333333333333,54,Petorca
2020-07-07,0.0,0.3436123348017621,54,Petorca
2020-07-08,0.0,0.3054393305439331,54,Petorca
2020-07-09,0.0,0.2803738317757009,54,Petorca
2020-07-10,0.0,0.3183856502242152,54,Petorca
2020-07-11,0.0,0.3212669683257919,54,Petorca
2020-07-12,,0.3173076923076923,54,Petorca
2020-07-13,,0.3153153153153153,54,Petorca
2020-07-14,,0.26785714285714285,54,Petorca
2020-07-15,0.3333333333333333,0.30493273542600896,54,Petorca
2020-07-16,0.3333333333333333,0.3185840707964602,54,Petorca
2020-07-17,0.25,0.31,54,Petorca
2020-07-18,0.15,0.3131868131868132,54,Petorca
2020-07-19,0.14285714285714285,0.34759358288770054,54,Petorca
2020-07-20,0.13043478260869565,0.329608938547486,54,Petorca
2020-07-21,0.1111111111111111,0.3954802259887006,54,Petorca
2020-07-22,0.08163265306122448,0.35978835978835977,54,Petorca
2020-07-23,0.07547169811320754,0.35602094240837695,54,Petorca
2020-07-24,0.06779661016949153,0.3285024154589372,54,Petorca
2020-07-25,0.046511627906976744,0.334841628959276,54,Petorca
2020-07-26,0.046511627906976744,0.3116279069767442,54,Petorca
2020-07-27,0.044444444444444446,0.308411214953271,54,Petorca
2020-07-28,0.046511627906976744,0.2822966507177033,54,Petorca
2020-07-29,0.0,0.2694610778443114,54,Petorca
2020-07-30,0.0,0.2556818181818182,54,Petorca
2020-07-31,0.0,0.2679738562091503,54,Petorca
2020-08-01,0.1,0.22535211267605634,54,Petorca
2020-08-02,0.12,0.2485207100591716,54,Petorca
2020-08-03,0.2,0.24260355029585798,54,Petorca
2020-08-04,0.16666666666666666,0.23780487804878048,54,Petorca
2020-08-05,0.13513513513513514,0.2617801047120419,54,Petorca
2020-08-06,0.1111111111111111,0.2471264367816092,54,Petorca
2020-08-07,0.07042253521126761,0.2679425837320574,54,Petorca
2020-08-08,0.03529411764705882,0.2903225806451613,54,Petorca
2020-08-09,0.017391304347826087,0.2789473684210526,54,Petorca
2020-08-10,0.0,0.2731707317073171,54,Petorca
2020-08-11,0.0,0.2694063926940639,54,Petorca
2020-08-12,0.00819672131147541,0.24669603524229075,54,Petorca
2020-08-13,0.007407407407407408,0.25462962962962965,54,Petorca
2020-08-14,0.028089887640449437,0.2756756756756757,54,Petorca
2020-08-15,0.022222222222222223,0.2742857142857143,54,Petorca
2020-08-16,0.03225806451612903,0.2824858757062147,54,Petorca
2020-08-17,0.043726235741444866,0.26424870466321243,54,Petorca
2020-08-18,0.039440203562340966,0.2712765957446808,54,Petorca
2020-08-19,0.03518728717366629,0.2789473684210526,54,Petorca
2020-08-20,0.03747534516765286,0.2857142857142857,54,Petorca
2020-08-21,0.034764826175869123,0.23809523809523808,54,Petorca
2020-08-22,0.04664723032069971,0.23786407766990292,54,Petorca
2020-08-23,0.045275590551181105,0.22488038277511962,54,Petorca
2020-08-24,0.04356636271529889,0.22167487684729065,54,Petorca
2020-08-25,0.0491183879093199,0.2169811320754717,54,Petorca
2020-08-26,0.06159420289855073,0.203125,54,Petorca
2020-08-27,0.05759803921568627,0.1875,54,Petorca
2020-08-28,0.05413105413105413,0.2168141592920354,54,Petorca
2020-08-29,0.04642166344294004,0.20463320463320464,54,Petorca
2020-08-30,0.04311073541842773,0.18545454545454546,54,Petorca
2020-08-31,0.04174757281553398,0.20622568093385213,54,Petorca
2020-09-01,0.04126679462571977,0.1984126984126984,54,Petorca
2020-09-02,0.029693486590038315,0.20588235294117646,54,Petorca
2020-09-03,0.028254288597376387,0.21621621621621623,54,Petorca
2020-09-04,0.02668213457076566,0.19066147859922178,54,Petorca
2020-09-05,0.02607561929595828,0.205761316872428,54,Petorca
2020-09-06,0.025454545454545455,0.23529411764705882,54,Petorca
2020-09-07,0.02195945945945946,0.2169811320754717,54,Petorca
2020-09-08,0.017208413001912046,0.22164948453608246,54,Petorca
2020-09-09,0.018867924528301886,0.21025641025641026,54,Petorca
2020-09-10,0.021634615384615384,0.1952662721893491,54,Petorca
2020-09-11,0.017278617710583154,0.22699386503067484,54,Petorca
2020-09-12,0.02240325865580448,0.176056338028169,54,Petorca
2020-09-13,0.025157232704402517,0.16993464052287582,54,Petorca
2020-09-14,0.02413793103448276,0.18781725888324874,54,Petorca
2020-09-15,0.024518388791593695,0.22072072072072071,54,Petorca
2020-09-16,0.026499302649930265,0.22380952380952382,54,Petorca
2020-09-17,0.027777777777777776,0.21333333333333335,54,Petorca
2020-09-18,0.026785714285714284,0.18220338983050846,54,Petorca
2020-09-19,0.022292993630573247,0.22448979591836735,54,Petorca
2020-09-20,0.020700636942675158,0.21610169491525424,54,Petorca
2020-09-21,0.02240325865580448,0.20098039215686275,54,Petorca
2020-09-22,0.02208835341365462,0.1902439024390244,54,Petorca
2020-09-23,0.01647058823529412,0.17872340425531916,54,Petorca
2020-09-24,0.016355140186915886,0.17573221757322174,54,Petorca
2020-09-25,0.014598540145985401,0.17695473251028807,54,Petorca
2020-09-26,0.011086474501108648,0.13703703703703704,54,Petorca
2020-09-27,0.010845986984815618,0.13059701492537312,54,Petorca
2020-09-28,0.013605442176870748,0.14028776978417265,54,Petorca
2020-09-29,0.011764705882352941,0.12274368231046931,54,Petorca
2020-09-30,0.021912350597609563,0.12142857142857143,54,Petorca
2020-10-01,0.02240325865580448,0.12937062937062938,54,Petorca
2020-10-02,0.018072289156626505,0.14022140221402213,54,Petorca
2020-10-03,0.01968503937007874,0.1423076923076923,54,Petorca
2020-10-04,0.021778584392014518,0.14285714285714285,54,Petorca
2020-10-05,0.02,0.1568627450980392,54,Petorca
2020-10-06,0.022774327122153208,0.148,54,Petorca
2020-10-07,0.009523809523809525,0.1461187214611872,54,Petorca
2020-10-08,0.009345794392523364,0.128,54,Petorca
2020-10-09,0.013422818791946308,0.10546875,54,Petorca
2020-10-10,0.010169491525423728,0.11462450592885376,54,Petorca
2020-10-11,0.006980802792321117,0.11673151750972763,54,Petorca
2020-10-12,0.006932409012131715,0.10526315789473684,54,Petorca
2020-10-13,0.006956521739130435,0.10699588477366255,54,Petorca
2020-10-14,0.007407407407407408,0.11440677966101695,54,Petorca
2020-10-15,0.0074211502782931356,0.11822660098522167,54,Petorca
2020-10-16,0.004319654427645789,0.12376237623762376,54,Petorca
2020-10-17,0.005758157389635317,0.1111111111111111,54,Petorca
2020-10-18,0.006172839506172839,0.11374407582938388,54,Petorca
2020-10-19,0.006185567010309278,0.0995260663507109,54,Petorca
2020-10-20,0.006198347107438017,0.08333333333333333,54,Petorca
2020-10-21,0.007380073800738007,0.07589285714285714,54,Petorca
2020-10-22,0.00718132854578097,0.06584362139917696,54,Petorca
2020-10-23,0.0070052539404553416,0.075,54,Petorca
2020-10-24,0.005154639175257732,0.06639004149377593,54,Petorca
2020-10-25,0.005226480836236934,0.06140350877192982,54,Petorca
2020-10-26,0.005154639175257732,0.05803571428571429,54,Petorca
2020-10-27,0.005119453924914676,0.05737704918032787,54,Petorca
2020-10-28,0.003656307129798903,0.05042016806722689,54,Petorca
2020-10-29,0.003780718336483932,0.055299539170506916,54,Petorca
2020-10-30,0.0034662045060658577,0.049019607843137254,54,Petorca
2020-10-31,0.006932409012131715,0.0594059405940594,54,Petorca
2020-11-01,0.006932409012131715,0.05945945945945946,54,Petorca
2020-11-02,0.007054673721340388,0.05913978494623656,54,Petorca
2020-11-03,0.006420545746388443,0.07777777777777778,54,Petorca
2020-11-04,0.006666666666666667,0.07650273224043716,54,Petorca
2020-11-05,0.005943536404160475,0.08139534883720931,54,Petorca
2020-11-06,0.002857142857142857,0.07602339181286549,54,Petorca
2020-11-07,0.0,0.05714285714285714,54,Petorca
2020-11-08,0.0,0.047872340425531915,54,Petorca
2020-11-09,0.0,0.05154639175257732,54,Petorca
2020-11-10,0.0,0.03804347826086957,54,Petorca
2020-11-11,0.0015267175572519084,0.03571428571428571,54,Petorca
2020-11-12,0.001694915254237288,0.03317535545023697,54,Petorca
2020-11-13,0.007537688442211055,0.025423728813559324,54,Petorca
2020-11-14,0.0098159509202454,0.023148148148148147,54,Petorca
2020-11-15,0.009411764705882352,0.01932367149758454,54,Petorca
2020-11-16,0.009592326139088728,0.014705882352941176,54,Petorca
2020-11-17,0.009557945041816009,0.015,54,Petorca
2020-11-18,0.009720534629404616,0.016483516483516484,54,Petorca
2020-11-19,0.011002444987775062,0.015706806282722512,54,Petorca
2020-11-20,0.0088339222614841,0.03468208092485549,54,Petorca
2020-11-21,0.013675213675213675,0.037037037037037035,54,Petorca
2020-11-22,0.014234875444839857,0.05555555555555555,54,Petorca
2020-11-23,0.01415929203539823,0.07179487179487179,54,Petorca
2020-11-24,0.01763668430335097,0.08717948717948718,54,Petorca
2020-11-25,0.018302828618968387,0.09223300970873786,54,Petorca
2020-11-26,0.016666666666666666,0.09259259259259259,54,Petorca
2020-11-27,0.014975041597337771,0.09615384615384616,54,Petorca
2020-11-28,0.009615384615384616,0.08849557522123894,54,Petorca
2020-11-29,0.00975609756097561,0.07407407407407407,54,Petorca
2020-11-30,0.009708737864077669,0.06382978723404255,54,Petorca
2020-12-01,0.006462035541195477,0.048458149779735685,54,Petorca
2020-12-02,0.017035775127768313,0.038461538461538464,54,Petorca
2020-12-03,0.016891891891891893,0.05025125628140704,54,Petorca
2020-12-04,0.021352313167259787,0.04285714285714286,54,Petorca
2020-12-05,0.017889087656529516,0.0546448087431694,54,Petorca
2020-12-06,0.017421602787456445,0.057291666666666664,54,Petorca
2020-12-07,0.01675041876046901,0.05056179775280899,54,Petorca
2020-12-08,0.017064846416382253,0.07567567567567568,54,Petorca
2020-12-09,0.004434589800443459,0.08875739644970414,54,Petorca
2020-12-10,0.007385524372230428,0.0851063829787234,54,Petorca
2020-12-11,0.005309734513274336,0.07692307692307693,54,Petorca
2020-12-12,0.00764525993883792,0.07425742574257425,54,Petorca
2020-12-13,0.00933125972006221,0.07575757575757576,54,Petorca
2020-12-14,0.010687022900763359,0.08762886597938144,54,Petorca
2020-12-15,0.009602194787379973,0.06578947368421052,54,Petorca
2020-12-16,0.008363201911589008,0.06382978723404255,54,Petorca
2020-12-17,0.005063291139240506,0.05485232067510549,54,Petorca
2020-12-18,0.00648508430609598,0.0653061224489796,54,Petorca
2020-12-19,0.006180469715698393,0.07174887892376682,54,Petorca
2020-12-20,0.007042253521126761,0.07373271889400922,54,Petorca
2020-12-21,0.006105006105006105,0.07079646017699115,54,Petorca
2020-12-22,0.007623888182973317,0.0797872340425532,54,Petorca
2020-12-23,0.01005586592178771,0.10795454545454546,54,Petorca
2020-12-24,0.013201320132013201,0.12,54,Petorca
2020-12-25,0.011393514460999123,0.1301775147928994,54,Petorca
2020-12-26,0.01261467889908257,0.12048192771084337,54,Petorca
2020-12-27,0.010843373493975903,0.1286549707602339,54,Petorca
2020-12-28,0.012091898428053204,0.1524390243902439,54,Petorca
2020-12-29,0.011306532663316583,0.15853658536585366,54,Petorca
2020-12-30,0.01267605633802817,0.15625,54,Petorca
2020-12-31,0.014625228519195612,0.17676767676767677,54,Petorca
2021-01-01,0.02564102564102564,0.18468468468468469,54,Petorca
2021-01-02,0.030042918454935622,0.19383259911894274,54,Petorca
2020-07-01,0.05128205128205128,0.33548387096774196,55,Quillota
2020-07-02,0.04878048780487805,0.3235294117647059,55,Quillota
2020-07-03,0.08,0.33959899749373434,55,Quillota
2020-07-04,0.06666666666666667,0.3464788732394366,55,Quillota
2020-07-05,0.030303030303030304,0.36768447837150126,55,Quillota
